,order_id,tip
1043229,378922,
1043296,1345623,
1043306,3057977,
1043312,2702825,
1043377,1629099,
1043382,2128298,
1043389,1797712,
1043438,2011365,
1043543,1176460,
1043592,1026309,
1043675,3017079,
1043694,500080,
1043769,2128211,
1043815,2582611,
1043856,2106635,
1043875,363290,
1043883,283886,
1043919,102217,
1043972,107574,
1044002,3178831,
1044031,1794840,
1044062,504748,
1044111,570380,
1044172,372742,
1044204,2533463,
1044309,841079,
1044315,688464,
1044350,2609598,
1044361,1942332,
1044460,3073447,
1044471,1928626,
1044507,529757,
1044539,2410189,
1044603,1217318,
1044668,1814635,
1044686,493954,
1044772,466484,
1044776,1932467,
1044793,1735026,
1045027,484619,
1045053,856498,
1045058,1136032,
1045222,448776,
1045352,172127,
1045360,2174682,
1045460,112333,
1045468,914311,
1045514,2206967,
1045519,2603848,
1045535,1466820,
1045544,2431511,
1045672,984449,
1045710,2372190,
1045721,423156,
1045768,1997104,
1045780,34527,
1045784,828878,
1045811,2945074,
1045816,1277982,
1045821,1384246,
1045827,2086567,
1045855,120240,
1045859,2857943,
1045863,2839780,
1045935,416718,
1045940,178925,
1045955,1490044,
1045959,604146,
1045971,1329188,
1045981,1204277,
1046013,1335961,
1046026,1621846,
1046038,636873,
1046077,2366502,
1046082,3305615,
1046180,673513,
1046236,2133966,
1046269,1949941,
1046286,2351439,
1046297,2158014,
1046310,734084,
1046384,3199815,
1046390,2119755,
1046401,569586,
1046407,2636197,
1046530,2600177,
1046576,1715633,
1046581,703880,
1046597,685137,
1046603,161375,
1046620,547207,
1046662,604909,
1046733,298220,
1046765,2355569,
1046833,123809,
1046949,2658256,
1046962,2752590,
1046992,2029865,
1046996,947976,
1047079,197314,
1047125,861349,
1047209,2264496,
1047240,1821868,
1047248,2219372,
1047262,805068,
1047272,1488322,
1047286,1961586,
1047342,659212,
1047349,2860027,
1047354,2638115,
1047370,2341376,
1047439,2345986,
1047509,2559372,
1047540,2143289,
1047546,789475,
1047577,2026945,
1047620,2508539,
1047676,2374656,
1047848,2205864,
1047853,2341652,
1047871,920329,
1047911,331953,
1047917,3364660,
1047961,1746640,
1048004,385808,
1048046,2642566,
1048083,2282349,
1048124,2343677,
1048168,2242069,
1048172,290881,
1048179,2836882,
1048249,435512,
1048261,2540529,
1048268,744468,
1048280,2831474,
1048375,761493,
1048398,2432740,
1048437,849469,
1048468,109764,
1048549,48552,
1048639,2607614,
1048646,2300631,
1048740,1285601,
1048744,1284270,
1048750,2508324,
1048757,1559468,
1048766,3001214,
1048777,2638480,
1048782,450899,
1048807,2385188,
1048853,448687,
1048898,1044422,
1048904,3404648,
1048953,594358,
1048961,1725981,
1048970,58057,
1049010,3340302,
1049066,2488111,
1049172,608024,
1049231,1355853,
1049244,242052,
1049248,3040681,
1049306,3363285,
1049311,158851,
1049354,3097137,
1049444,2257484,
1049449,3126741,
1049511,1320947,
1049530,479973,
1049584,2589422,
1049669,2761885,
1049697,2317553,
1049701,1087623,
1049707,3336260,
1049711,3318720,
1049725,1167330,
1049735,838923,
1049833,2582866,
1049874,3105895,
1049917,2970030,
1049924,2848419,
1049962,1810046,
1050003,204369,
1050105,2323296,
1050111,363128,
1050118,280500,
1050156,2573894,
1050171,202159,
1050176,1229245,
1050276,2720910,
1050303,2705159,
1050329,1707494,
1050334,799779,
1050421,2608915,
1050425,1536431,
1050492,23566,
1050570,41492,
1050585,1461613,
1050592,630523,
1050623,3006569,
1050627,2051975,
1050670,527049,
1050675,1467384,
1050694,3220643,
1050728,2250639,
1050804,2367763,
1050828,1728260,
1050843,2823935,
1050898,1422046,
1050964,2218739,
1050992,523709,
1051033,696878,
1051037,1877099,
1051041,1476041,
1051065,1629104,
1051079,328607,
1051110,610598,
1051193,993629,
1051210,1379930,
1051254,347520,
1051266,1414593,
1051278,689114,
1051300,927590,
1051327,2658118,
1051332,3057947,
1051336,2894297,
1051348,482663,
1051352,1831182,
1051395,1410552,
1051399,1005754,
1051407,57478,
1051415,1055427,
1051506,1398827,
1051511,2099891,
1051515,1478906,
1051519,2330520,
1051544,1764236,
1051596,2893277,
1051696,41909,
1051731,1403669,
1051758,1719096,
1051767,1883963,
1051780,2656142,
1051784,2946877,
1051805,73332,
1051905,2619787,
1051911,1355116,
1051956,808859,
1052035,1568214,
1052043,2221272,
1052048,3087074,
1052065,2935069,
1052089,1279493,
1052184,2342274,
1052275,2867674,
1052291,2045084,
1052377,2135040,
1052388,2910943,
1052500,3355318,
1052507,2733094,
1052654,2964338,
1052660,752972,
1052681,1034535,
1052686,2385351,
1052694,3081943,
1052722,171240,
1052734,1150236,
1052748,2978558,
1052868,2721228,
1052971,1218030,
1052989,703171,
1052994,375668,
1053085,2604622,
1053164,123027,
1053169,911061,
1053179,1563404,
1053205,436173,
1053218,1863618,
1053263,589336,
1053299,840019,
1053313,2429913,
1053325,2749959,
1053343,750734,
1053380,2855498,
1053386,2790108,
1053420,2416848,
1053475,2255228,
1053481,1257618,
1053567,2045991,
1053574,2972809,
1053616,2740015,
1053653,1556527,
1053671,2692927,
1053731,138037,
1053742,1543246,
1053750,2083609,
1053813,3390781,
1053913,2361265,
1054029,2015719,
1054057,2615854,
1054142,2841622,
1054178,1373826,
1054238,2631905,
1054275,785385,
1054350,245344,
1054393,997257,
1054412,3174193,
1054512,2983302,
1054521,2575853,
1054577,1350669,
1054602,1147812,
1054664,3135235,
1054706,1549102,
1054784,2515163,
1054789,2388253,
1054796,3065424,
1054802,1572347,
1054819,813980,
1054825,3116601,
1054837,802178,
1054842,3083906,
1054873,2680744,
1054918,2999296,
1054971,3396684,
1054982,2700205,
1055058,743906,
1055101,1227633,
1055201,315210,
1055210,1433477,
1055234,1732810,
1055242,1137876,
1055303,126555,
1055394,625100,
1055400,1129708,
1055524,977937,
1055528,2534801,
1055535,818250,
1055542,1957206,
1055674,1840951,
1055682,1397586,
1055712,2272487,
1055724,885791,
1055734,1856009,
1055757,2946720,
1055764,2310276,
1055770,2063487,
1055786,1021638,
1055824,1750504,
1055877,1387483,
1055902,2025881,
1055989,1351163,
1056040,170058,
1056089,1874709,
1056129,2797934,
1056155,520304,
1056194,705511,
1056275,1335517,
1056434,2579069,
1056479,2793780,
1056486,2443492,
1056610,681339,
1056618,1596778,
1056639,810014,
1056672,3064457,
1056683,2477030,
1056704,1997266,
1056708,2509410,
1056717,1908954,
1056765,2934896,
1056933,538560,
1056990,2346110,
1057090,1846675,
1057150,1462562,
1057157,2967284,
1057198,1099437,
1057233,2002944,
1057271,2942350,
1057276,1700455,
1057294,704168,
1057300,1372575,
1057305,3404822,
1057350,2779834,
1057386,2819336,
1057391,40465,
1057507,2940646,
1057518,3143515,
1057523,1441789,
1057546,3083771,
1057564,243031,
1057648,3253907,
1057656,2718155,
1057704,1271910,
1057726,2175826,
1057733,1295055,
1057742,563858,
1057748,2321612,
1057796,1927064,
1057816,365799,
1057862,736120,
1057893,1903097,
1057901,698463,
1057912,885982,
1057977,849748,
1057983,1239698,
1058054,1173348,
1058101,2192676,
1058110,319555,
1058118,775070,
1058125,2729029,
1058129,239091,
1058219,1641525,
1058227,3192304,
1058243,601564,
1058258,946515,
1058308,1366051,
1058312,909848,
1058322,1751734,
1058334,1509942,
1058384,1849752,
1058392,1570977,
1058452,246934,
1058481,785988,
1058615,234467,
1058708,971472,
1058713,3067041,
1058788,1040873,
1058807,466662,
1058811,1046136,
1058844,240941,
1058850,101993,
1058895,2754902,
1058900,3221529,
1058957,2750707,
1059008,768093,
1059054,654635,
1059224,112328,
1059228,3399533,
1059255,625282,
1059265,2676707,
1059269,339884,
1059275,3239587,
1059291,1318274,
1059348,521609,
1059359,1196652,
1059385,1419355,
1059492,716481,
1059508,313577,
1059551,494546,
1059665,3416342,
1059691,179521,
1059695,454690,
1059733,2032208,
1059775,1304802,
1059781,2445321,
1059800,2304221,
1059807,593390,
1059833,3118383,
1059904,685679,
1059908,1667844,
1059934,3245868,
1059962,1627828,
1059978,692440,
1059985,753138,
1059999,3186717,
1060048,1394723,
1060052,1267080,
1060069,1853415,
1060115,2665709,
1060254,3200168,
1060265,859166,
1060303,374077,
1060324,388930,
1060329,1466952,
1060401,1243577,
1060448,2096912,
1060460,1466719,
1060516,1655703,
1060527,83559,
1060561,1616369,
1060640,1246966,
1060644,434543,
1060649,3247034,
1060664,2513289,
1060670,2787526,
1060674,462542,
1060691,2995110,
1060706,121239,
1060718,1706793,
1060815,608550,
1060875,1403708,
1060886,2689998,
1060938,773958,
1060946,2592954,
1060974,1670797,
1060983,2265354,
1061047,1364094,
1061052,363996,
1061060,373471,
1061120,3401002,
1061146,2557706,
1061169,1308248,
1061176,920590,
1061180,1876220,
1061211,820662,
1061225,721853,
1061237,2788945,
1061287,2918149,
1061313,1376176,
1061327,1390508,
1061333,2170274,
1061361,298749,
1061395,195055,
1061462,2283058,
1061506,3218189,
1061549,3342934,
1061703,29819,
1061715,2059403,
1061739,822549,
1061778,646772,
1061808,968856,
1061814,3351205,
1061818,37371,
1061829,1587327,
1061858,2545551,
1061863,153685,
1061920,1137573,
1061953,1921883,
1062018,1143342,
1062106,2166955,
1062139,487577,
1062195,3178462,
1062234,2802598,
1062313,1237642,
1062354,3176125,
1062358,72383,
1062466,1618132,
1062503,2863737,
1062528,2496723,
1062535,949581,
1062599,2758109,
1062603,1353521,
1062626,1146418,
1062640,2670312,
1062644,2380171,
1062654,1359285,
1062814,998222,
1062942,680414,
1063082,2364328,
1063163,710273,
1063194,3017648,
1063207,888048,
1063211,548428,
1063249,3120140,
1063255,744097,
1063297,1654894,
1063361,3057579,
1063367,2770499,
1063417,351633,
1063430,1616264,
1063461,937262,
1063466,1302446,
1063484,233296,
1063584,3086570,
1063679,3337262,
1063685,573132,
1063697,3193388,
1063718,116545,
1063769,1810173,
1063833,681715,
1063842,658376,
1063856,872790,
1063901,1634291,
1063992,1404626,
1064037,2246562,
1064062,3142819,
1064071,1721879,
1064094,747834,
1064129,2783312,
1064139,1571213,
1064175,3303194,
1064201,866010,
1064322,410442,
1064335,2363704,
1064339,1999443,
1064424,1410052,
1064494,1306413,
1064516,1875901,
1064620,2589069,
1064691,2757520,
1064698,1250346,
1064852,2698517,
1064868,1190458,
1064930,839230,
1065011,2267486,
1065042,1648122,
1065053,2952220,
1065057,705880,
1065062,882053,
1065169,794597,
1065219,904427,
1065223,1570842,
1065230,3371817,
1065289,924953,
1065301,1454834,
1065315,187392,
1065347,1945263,
1065359,2516185,
1065369,2433276,
1065427,1557207,
1065455,1080103,
1065466,3350417,
1065486,1990780,
1065570,2949149,
1065578,2803474,
1065583,476860,
1065649,1774938,
1065655,2897862,
1065661,2520806,
1065756,257317,
1065876,2042434,
1065880,1702736,
1065973,482539,
1065983,3184405,
1066034,661945,
1066079,1918907,
1066086,1175994,
1066128,69367,
1066177,865356,
1066277,2060714,
1066336,3056559,
1066362,2118044,
1066370,1729577,
1066377,256495,
1066431,355756,
1066449,2513423,
1066500,1090489,
1066560,199806,
1066624,1911235,
1066647,1753276,
1066674,1373414,
1066732,2516530,
1066764,3246652,
1066798,2756327,
1066820,1962804,
1066872,2687847,
1066876,127526,
1066954,1625810,
1067041,1160390,
1067047,812903,
1067068,2338825,
1067085,2345067,
1067092,436532,
1067111,2156712,
1067203,677280,
1067220,2307479,
1067240,413694,
1067284,305643,
1067307,2693080,
1067347,621027,
1067382,946965,
1067392,2981251,
1067489,1509466,
1067524,2069648,
1067649,289871,
1067654,1841830,
1067692,685091,
1067765,2331501,
1067769,2928219,
1067794,598257,
1067809,1290225,
1067853,1426472,
1067896,3222632,
1067947,1889880,
1067992,711287,
1068042,1825824,
1068142,3063256,
1068186,188566,
1068203,151108,
1068232,3348433,
1068312,1881566,
1068321,3136282,
1068341,2467596,
1068358,1361200,
1068470,1739796,
1068542,1778256,
1068583,798875,
1068610,1908226,
1068656,2666724,
1068663,250948,
1068727,1572264,
1068772,1488818,
1068790,1775709,
1068816,2345181,
1068843,2907790,
1068848,117294,
1068861,1838442,
1068891,3094018,
1068901,2647481,
1068965,419358,
1068971,326494,
1069032,965600,
1069070,2794112,
1069127,1601311,
1069156,1567346,
1069161,296494,
1069332,2050110,
1069356,1801135,
1069381,330536,
1069447,155875,
1069474,1245329,
1069493,1242334,
1069497,131168,
1069502,2297722,
1069511,3355119,
1069516,1284474,
1069539,22021,
1069624,1039314,
1069635,2221236,
1069641,1338754,
1069652,553573,
1069688,3318849,
1069718,2542365,
1069726,2871336,
1069826,1028549,
1069834,1240090,
1069853,1729615,
1069863,1661907,
1069870,1289397,
1069876,2248227,
1069915,1244858,
1069940,3130251,
1070016,814845,
1070046,161454,
1070093,2244726,
1070131,1466889,
1070241,30420,
1070373,1298509,
1070384,1865097,
1070389,568602,
1070396,1554619,
1070427,1136576,
1070629,2576872,
1070636,1624951,
1070676,2953378,
1070681,3095005,
1070686,1405180,
1070691,2968728,
1070715,1561241,
1070818,1552980,
1070888,1809594,
1070892,1164381,
1070915,103157,
1070978,2310353,
1071034,129988,
1071046,2586216,
1071072,1739430,
1071084,1526427,
1071162,954459,
1071181,1335424,
1071322,1763861,
1071328,1271953,
1071375,2531700,
1071379,695971,
1071432,2516392,
1071455,2346028,
1071489,1797594,
1071515,3375534,
1071585,1434420,
1071592,291642,
1071603,120100,
1071607,1275417,
1071649,1497127,
1071749,1076973,
1071793,1046499,
1071803,1579843,
1071810,3111108,
1071815,2543350,
1071824,2075671,
1071846,327795,
1071861,114270,
1071871,1555692,
1071883,1556803,
1071906,1536698,
1071933,2017192,
1071981,783550,
1072046,2799872,
1072051,1331525,
1072059,3050116,
1072250,1111446,
1072297,1142221,
1072368,3313072,
1072408,885848,
1072412,2583602,
1072456,1833000,
1072462,766603,
1072466,540402,
1072481,441123,
1072487,1541188,
1072517,1203959,
1072522,1349249,
1072538,2606216,
1072550,2830805,
1072554,817839,
1072594,2314998,
1072599,588768,
1072604,1363019,
1072648,2870811,
1072713,2803412,
1072717,2480486,
1072790,796747,
1072823,1398759,
1072827,953006,
1072927,412624,
1072948,1120097,
1072973,1117788,
1073004,2077191,
1073104,1380981,
1073108,1491165,
1073182,3045102,
1073194,1567975,
1073261,2232198,
1073284,2647117,
1073290,2853597,
1073343,1039808,
1073422,2479094,
1073447,1924817,
1073469,1382453,
1073480,1579949,
1073486,2875931,
1073562,966777,
1073566,2610751,
1073581,2550815,
1073594,346141,
1073698,402251,
1073716,3160943,
1073724,2902463,
1073733,2384956,
1073751,2156484,
1073812,2560003,
1073816,1562882,
1073848,2747852,
1073852,3104743,
1073864,3035253,
1073871,1656097,
1073879,1992330,
1073905,1724738,
1073925,1200868,
1073954,1199408,
1074018,2263666,
1074026,836523,
1074052,1050637,
1074065,451931,
1074069,254112,
1074075,2852007,
1074129,1745739,
1074133,2713625,
1074216,1280731,
1074273,951390,
1074282,3282321,
1074385,1637601,
1074435,2015738,
1074560,1803979,
1074598,2470690,
1074609,2954742,
1074644,1622824,
1074691,2639998,
1074719,619731,
1074739,3178977,
1074818,3236843,
1074855,92091,
1074859,3163214,
1074979,1203948,
1075043,1705071,
1075099,909335,
1075175,1379312,
1075473,1356536,
1075481,1851892,
1075493,2787192,
1075538,2006620,
1075570,1547218,
1075574,308138,
1075627,146047,
1075741,569910,
1075767,2257373,
1075794,3257901,
1075800,2894382,
1075804,2269864,
1075832,995322,
1075906,237250,
1075912,1393193,
1076019,668970,
1076025,38503,
1076144,3385257,
1076216,2114073,
1076310,2372033,
1076333,339235,
1076343,3083072,
1076424,1698739,
1076457,940369,
1076598,1775842,
1076608,569153,
1076622,3303817,
1076668,1471740,
1076707,2789512,
1076758,733834,
1076768,2764769,
1076829,902770,
1076833,2669780,
1076917,878105,
1076964,2384156,
1077040,617266,
1077140,564571,
1077216,510879,
1077222,1944326,
1077273,906058,
1077328,2816733,
1077408,2534990,
1077430,1155233,
1077436,2696681,
1077441,269490,
1077463,2511051,
1077559,919081,
1077564,525827,
1077572,359770,
1077581,1514815,
1077851,1211702,
1077894,1159713,
1077945,2187866,
1077952,632978,
1078012,1122557,
1078028,2312161,
1078063,2039660,
1078078,1084877,
1078083,2694290,
1078102,2382661,
1078147,1823799,
1078152,2162675,
1078177,1956674,
1078235,2774875,
1078329,2302700,
1078356,2082867,
1078363,1258657,
1078381,426026,
1078390,223941,
1078398,975128,
1078438,82540,
1078482,2065066,
1078486,354597,
1078494,855248,
1078513,1003551,
1078523,3213718,
1078529,781066,
1078535,725591,
1078565,1571899,
1078620,3337033,
1078647,196261,
1078768,1569000,
1078772,943300,
1078848,229905,
1078879,205425,
1078931,444884,
1078974,473272,
1078979,1533596,
1079057,1556419,
1079078,366128,
1079083,1847271,
1079197,579397,
1079201,532469,
1079379,1532546,
1079386,461201,
1079402,2202692,
1079421,55633,
1079448,394230,
1079526,1418568,
1079537,2399238,
1079585,1089343,
1079605,1505145,
1079651,1291617,
1079660,572454,
1079762,3013590,
1079828,2491578,
1079888,656598,
1079901,1469178,
1079917,1431063,
1079979,1420198,
1079985,1740197,
1080065,218191,
1080128,2678627,
1080159,2559366,
1080163,2259929,
1080179,216322,
1080185,378945,
1080298,559480,
1080318,307062,
1080342,2723479,
1080347,3129837,
1080380,2723477,
1080387,625899,
1080444,1736495,
1080489,593240,
1080516,2351693,
1080553,1086091,
1080654,1117910,
1080701,1973988,
1080722,2309278,
1080735,1257018,
1080739,1235770,
1080758,1790382,
1080827,89320,
1080877,3016264,
1080899,735381,
1080912,1951691,
1081017,24849,
1081036,2473102,
1081144,2934152,
1081161,2686845,
1081170,2099465,
1081195,1829488,
1081383,2600664,
1081417,2103452,
1081485,2922145,
1081492,411276,
1081511,106535,
1081535,3175365,
1081558,2778400,
1081577,1061173,
1081616,3108553,
1081623,2207602,
1081627,471235,
1081675,1472022,
1081694,2052836,
1081946,442551,
1081990,685851,
1082086,1062235,
1082106,321491,
1082112,1749087,
1082153,1597521,
1082282,2472034,
1082286,3343393,
1082292,3053245,
1082344,391238,
1082413,133680,
1082515,1573651,
1082520,2899309,
1082654,1188519,
1082729,1314091,
1082816,1468262,
1082865,2673094,
1082965,1872954,
1083016,2817692,
1083021,2300291,
1083028,1862825,
1083032,1294876,
1083125,2213220,
1083130,3250257,
1083168,2791873,
1083174,2118491,
1083217,1288959,
1083228,1161516,
1083366,2461852,
1083420,2215722,
1083520,291295,
1083573,38266,
1083592,248099,
1083599,2397878,
1083641,1163463,
1083645,711516,
1083651,2052236,
1083676,2197579,
1083727,2364470,
1083732,3240837,
1083749,2673608,
1083763,496711,
1083807,2591250,
1083819,2202156,
1083854,1787310,
1084004,3386379,
1084048,1177931,
1084061,2775409,
1084074,2245176,
1084122,2958125,
1084138,443968,
1084142,317273,
1084177,2311152,
1084276,988768,
1084285,601095,
1084291,2870830,
1084393,1850641,
1084407,2288501,
1084411,47046,
1084492,1643943,
1084631,3368336,
1084659,341671,
1084665,1617579,
1084714,185072,
1084760,2973857,
1084766,2447170,
1084789,938045,
1084855,3255127,
1084876,2880764,
1084880,525467,
1084907,546529,
1084971,362626,
1085023,2972869,
1085071,2539951,
1085076,2382189,
1085089,3375671,
1085147,2207574,
1085154,976178,
1085158,285500,
1085199,1843444,
1085283,632355,
1085311,1315072,
1085432,3198201,
1085453,938525,
1085468,1607580,
1085525,2928018,
1085551,1624377,
1085605,1941919,
1085624,3021746,
1085654,144111,
1085711,74977,
1085738,1601941,
1085745,2686366,
1085754,1138295,
1085834,131572,
1085860,2080397,
1085864,1165719,
1085926,1071884,
1085981,828533,
1086038,510910,
1086063,2658123,
1086114,3355417,
1086126,1099868,
1086197,198450,
1086226,2738536,
1086278,2491473,
1086291,410944,
1086354,1145917,
1086362,707202,
1086431,2348475,
1086516,156810,
1086528,2806434,
1086533,760984,
1086633,985500,
1086638,262833,
1086642,2690002,
1086716,3049235,
1086723,2256266,
1086729,947437,
1086733,1973397,
1086751,1382646,
1086774,2478461,
1087000,2499137,
1087056,719,
1087070,2751596,
1087103,1955537,
1087108,3038904,
1087191,3065762,
1087277,2550786,
1087287,2709221,
1087311,3202617,
1087317,735003,
1087363,362782,
1087435,3392259,
1087439,703777,
1087459,1968974,
1087519,2227660,
1087547,1177941,
1087551,332825,
1087655,2619192,
1087663,251630,
1087727,2864300,
1087731,2966526,
1087784,3027330,
1087854,1401017,
1087859,2010576,
1087880,1141887,
1087885,3229138,
1087889,3208294,
1087896,3339002,
1087916,2523149,
1087925,522318,
1087955,2347516,
1088027,725027,
1088055,3097233,
1088096,746321,
1088101,120228,
1088111,980978,
1088181,2605432,
1088269,188246,
1088311,181199,
1088316,2681135,
1088320,2361782,
1088461,959750,
1088469,1635266,
1088511,2427530,
1088522,652826,
1088526,2249408,
1088530,2374641,
1088583,370473,
1088604,1407090,
1088622,1616529,
1088631,1924472,
1088675,313399,
1088686,2908593,
1088716,521209,
1088772,28279,
1088794,359695,
1088831,159994,
1088837,449279,
1088871,1457221,
1088910,719066,
1088975,3265549,
1088979,80693,
1089022,2981082,
1089027,1295201,
1089054,1488840,
1089058,418814,
1089074,1865447,
1089115,1145270,
1089121,2553644,
1089221,352326,
1089272,1107836,
1089276,1050475,
1089292,680036,
1089367,3176358,
1089419,1015263,
1089428,2936248,
1089463,3205825,
1089477,674713,
1089483,2309079,
1089512,903295,
1089552,683213,
1089558,1511639,
1089664,279440,
1089676,3308020,
1089693,2187621,
1089697,1300410,
1089745,3174261,
1089778,3304990,
1089817,2814772,
1089902,1906507,
1089978,1456526,
1090006,1937397,
1090056,1550464,
1090061,2908640,
1090065,1484623,
1090072,1521980,
1090149,1714007,
1090207,1244668,
1090322,2893187,
1090328,981240,
1090338,2115590,
1090343,2948418,
1090347,3210600,
1090369,2763999,
1090442,1553368,
1090493,1097928,
1090502,3394813,
1090618,2259682,
1090628,3158766,
1090640,3167458,
1090644,968373,
1090717,587999,
1090730,1739969,
1090738,2911620,
1090774,919878,
1090803,233378,
1090812,2745138,
1090841,233625,
1090921,227772,
1091015,420820,
1091025,1403275,
1091029,3267853,
1091092,1880263,
1091120,2185592,
1091191,1902280,
1091199,802398,
1091207,1988080,
1091221,274393,
1091230,1267543,
1091236,169045,
1091305,1707944,
1091318,1308539,
1091354,40840,
1091369,898494,
1091393,2383560,
1091444,3243092,
1091501,1089432,
1091522,375991,
1091532,1337001,
1091610,1035992,
1091699,2938867,
1091706,2086716,
1091712,2123763,
1091745,1388464,
1091750,3194783,
1091807,2653778,
1091823,1184798,
1091869,3389908,
1091890,1946357,
1092076,901029,
1092080,1464863,
1092141,2762454,
1092145,377837,
1092221,1385605,
1092244,2706451,
1092344,2586996,
1092348,3089449,
1092357,3173871,
1092380,291424,
1092440,3071818,
1092446,3371592,
1092467,2169250,
1092506,2421128,
1092563,1658483,
1092567,1097967,
1092572,1224832,
1092593,1004618,
1092597,1213633,
1092626,1270753,
1092630,2842545,
1092640,2548855,
1092688,1525767,
1092693,213934,
1092714,1567331,
1092739,1770001,
1092757,3033286,
1092837,3083408,
1092889,2522403,
1092894,3115005,
1092903,2479368,
1092987,3312366,
1093052,3123356,
1093081,302694,
1093104,2460133,
1093110,2487759,
1093160,1824592,
1093366,2884622,
1093370,2475508,
1093398,4677,
1093439,887155,
1093448,3417696,
1093500,3228321,
1093504,1116448,
1093510,3350862,
1093551,2427805,
1093591,1353914,
1093595,1161558,
1093661,286957,
1093670,333124,
1093676,1815332,
1093736,1889053,
1093787,2459728,
1093801,1183823,
1093810,1086242,
1093815,1648741,
1093824,1306520,
1093852,1255820,
1093926,2408005,
1093935,2871110,
1093967,1452738,
1093980,1882727,
1094076,1472321,
1094084,876418,
1094088,350376,
1094095,1732525,
1094125,3261423,
1094136,346295,
1094232,730821,
1094261,501314,
1094315,1492899,
1094321,2827101,
1094381,993121,
1094386,2791506,
1094424,2012867,
1094450,3323123,
1094486,978695,
1094492,2779673,
1094533,1883604,
1094542,2682169,
1094573,1805086,
1094578,782492,
1094587,867131,
1094597,2001247,
1094663,2156384,
1094685,1871285,
1094689,2653788,
1094695,3051350,
1094732,1016744,
1094770,1165234,
1094779,3012237,
1094783,3038832,
1094894,2041213,
1094899,1871685,
1094904,657012,
1094910,393891,
1094968,1097535,
1095056,561452,
1095156,532634,
1095256,374633,
1095295,989433,
1095301,1226616,
1095352,2025409,
1095366,3348223,
1095381,1518057,
1095392,1234431,
1095421,2420160,
1095457,2113447,
1095466,2091642,
1095492,1548176,
1095541,1606453,
1095637,3147055,
1095643,2143228,
1095672,3110061,
1095708,1188193,
1095723,3319682,
1095737,3133226,
1095784,2780970,
1095813,3116701,
1095823,108807,
1096018,2159589,
1096023,428095,
1096146,1680650,
1096194,2963291,
1096304,2240334,
1096384,310086,
1096396,3172942,
1096437,891511,
1096444,268047,
1096452,730376,
1096463,3034414,
1096473,2802473,
1096477,640889,
1096525,727044,
1096541,1705718,
1096617,217357,
1096727,2746301,
1096763,3267530,
1096888,3267635,
1096937,2588368,
1096963,917027,
1096971,583663,
1097014,2634214,
1097031,312462,
1097111,2695369,
1097115,638273,
1097294,2727969,
1097310,510149,
1097366,1939404,
1097400,44240,
1097502,1520496,
1097506,2465745,
1097586,2341642,
1097600,1092004,
1097615,3182834,
1097658,1189808,
1097708,1446680,
1097740,364439,
1097787,1796877,
1097793,67888,
1097797,2181169,
1097805,1407278,
1097824,2805906,
1097858,67854,
1097899,1812319,
1097904,351585,
1097937,2220453,
1097947,1387867,
1098051,2522448,
1098067,1293145,
1098148,1840017,
1098162,2154873,
1098185,2542529,
1098216,1015627,
1098222,445468,
1098232,19145,
1098239,128753,
1098343,2675430,
1098404,2111187,
1098457,2097549,
1098485,980336,
1098515,1678738,
1098551,289906,
1098609,2237612,
1098616,2806931,
1098620,768400,
1098643,1942966,
1098714,160226,
1098790,3377529,
1098827,2199582,
1098832,3161902,
1098836,556156,
1098854,2309644,
1098886,2601474,
1099015,1840161,
1099022,2128315,
1099079,698497,
1099090,525107,
1099162,1613733,
1099167,3105272,
1099185,1982354,
1099294,913871,
1099302,2844754,
1099312,1509725,
1099388,945771,
1099403,1757490,
1099428,1627893,
1099502,2975404,
1099531,2831927,
1099608,117209,
1099660,2335041,
1099669,596092,
1099679,494233,
1099758,2413434,
1099808,3157398,
1099824,793252,
1099879,2969370,
1099964,1498145,
1099978,3215172,
1100028,2923958,
1100050,1988815,
1100105,867661,
1100231,280953,
1100254,1379656,
1100261,2796610,
1100273,3131476,
1100289,2378752,
1100396,1519089,
1100455,2862520,
1100519,1161672,
1100527,742066,
1100556,1147663,
1100590,1182824,
1100610,1922391,
1100766,2809117,
1100815,851431,
1100838,654643,
1100842,2365219,
1100858,2385469,
1100868,1959396,
1100903,1449350,
1100912,1904732,
1100950,699805,
1101041,2407180,
1101076,2974299,
1101094,2862242,
1101106,2968340,
1101136,1168005,
1101142,770669,
1101160,778334,
1101183,79667,
1101193,131260,
1101219,2194604,
1101236,2313720,
1101266,2873332,
1101272,664218,
1101292,2714346,
1101345,1542173,
1101353,2226555,
1101431,1943534,
1101439,1716307,
1101543,809799,
1101555,2089846,
1101614,2963817,
1101719,2940399,
1101723,2708374,
1101732,1840646,
1101750,1667624,
1101766,1890581,
1101803,2030563,
1101820,1464281,
1101824,3025800,
1101828,3388649,
1101846,2445526,
1101870,967143,
1101876,1379586,
1101880,2719684,
1102016,2981161,
1102104,1658325,
1102130,1889347,
1102196,2552063,
1102218,3257088,
1102271,2350368,
1102277,3306530,
1102282,3341000,
1102288,2500714,
1102292,3094362,
1102297,1851294,
1102302,2574889,
1102335,24565,
1102341,874999,
1102346,84926,
1102353,3168993,
1102357,2225508,
1102433,2309126,
1102443,2589282,
1102482,288163,
1102491,333621,
1102506,637710,
1102536,1128784,
1102548,602269,
1102563,1285922,
1102638,2738456,
1102643,2428569,
1102670,1377787,
1102678,560959,
1102714,3361537,
